"","Country","Year","Variable","Source","Value","Unit"
"1583","MYANMAR",1995,"TRACTORS","FAO",7.82,"000 tractors"
"1584","MYANMAR",1994,"TRACTORS","FAO",12,"000 tractors"
"1585","MYANMAR",1993,"TRACTORS","FAO",11,"000 tractors"
"1586","MYANMAR",1992,"TRACTORS","FAO",10,"000 tractors"
"1587","MYANMAR",1991,"TRACTORS","FAO",10,"000 tractors"
"1588","MYANMAR",1990,"TRACTORS","FAO",13,"000 tractors"
"1589","MYANMAR",1989,"TRACTORS","FAO",13,"000 tractors"
"1590","MYANMAR",1988,"TRACTORS","FAO",12,"000 tractors"
"1591","MYANMAR",1987,"TRACTORS","FAO",10.62,"000 tractors"
"1592","MYANMAR",1986,"TRACTORS","FAO",10.2,"000 tractors"
"1593","MYANMAR",1985,"TRACTORS","FAO",10.03,"000 tractors"
"1594","MYANMAR",1984,"TRACTORS","FAO",9.86,"000 tractors"
"1595","MYANMAR",1983,"TRACTORS","FAO",8.74,"000 tractors"
"1596","MYANMAR",1982,"TRACTORS","FAO",8.53,"000 tractors"
"1597","MYANMAR",1981,"TRACTORS","FAO",8.28,"000 tractors"
"1598","MYANMAR",1980,"TRACTORS","FAO",9.27,"000 tractors"
"1599","MYANMAR",1979,"TRACTORS","FAO",8.66,"000 tractors"
"1600","MYANMAR",1978,"TRACTORS","FAO",8.17,"000 tractors"
"1601","MYANMAR",1977,"TRACTORS","FAO",8.32,"000 tractors"
"1602","MYANMAR",1976,"TRACTORS","FAO",8,"000 tractors"
"1603","MYANMAR",1975,"TRACTORS","FAO",7.8,"000 tractors"
"1604","MYANMAR",1974,"TRACTORS","FAO",7.66,"000 tractors"
"1605","MYANMAR",1973,"TRACTORS","FAO",7.4,"000 tractors"
"1606","MYANMAR",1972,"TRACTORS","FAO",7.23,"000 tractors"
"1607","MYANMAR",1971,"TRACTORS","FAO",5.62,"000 tractors"
"1608","MYANMAR",1970,"TRACTORS","FAO",5.26,"000 tractors"
"1609","MYANMAR",1969,"TRACTORS","FAO",4.47,"000 tractors"
"1610","MYANMAR",1968,"TRACTORS","FAO",3.64,"000 tractors"
"1611","MYANMAR",1967,"TRACTORS","FAO",3.34,"000 tractors"
"1612","MYANMAR",1966,"TRACTORS","FAO",3,"000 tractors"
"1613","MYANMAR",1965,"TRACTORS","FAO",2.89,"000 tractors"
"1614","MYANMAR",1964,"TRACTORS","FAO",2.2,"000 tractors"
"1615","MYANMAR",1963,"TRACTORS","FAO",1.8,"000 tractors"
"1616","MYANMAR",1962,"TRACTORS","FAO",1.5,"000 tractors"
"1617","MYANMAR",1961,"TRACTORS","FAO",0.9,"000 tractors"
"1618","MYANMAR",2013,"WASTE - MILLED RICE","FAO",575.63,"000 t"
"1619","MYANMAR",2012,"WASTE - MILLED RICE","FAO",561.88,"000 t"
"1620","MYANMAR",2011,"WASTE - MILLED RICE","FAO",580.49,"000 t"
"1621","MYANMAR",2010,"WASTE - MILLED RICE","FAO",651.92,"000 t"
"1622","MYANMAR",2009,"WASTE - MILLED RICE","FAO",653.97,"000 t"
"1623","MYANMAR",2008,"WASTE - MILLED RICE","FAO",651.79,"000 t"
"1624","MYANMAR",2007,"WASTE - MILLED RICE","FAO",629.34,"000 t"
"1625","MYANMAR",2006,"WASTE - MILLED RICE","FAO",618.79,"000 t"
"1626","MYANMAR",2005,"WASTE - MILLED RICE","FAO",553.94,"000 t"
"1627","MYANMAR",2004,"WASTE - MILLED RICE","FAO",499.03,"000 t"
"1628","MYANMAR",2003,"WASTE - MILLED RICE","FAO",463.16,"000 t"
"1629","MYANMAR",2002,"WASTE - MILLED RICE","FAO",436.32,"000 t"
"1630","MYANMAR",2001,"WASTE - MILLED RICE","FAO",438.54,"000 t"
"1631","MYANMAR",2000,"WASTE - MILLED RICE","FAO",426.7,"000 t"
"1632","MYANMAR",1999,"WASTE - MILLED RICE","FAO",402.73,"000 t"
"1633","MYANMAR",1998,"WASTE - MILLED RICE","FAO",341.73,"000 t"
"1634","MYANMAR",1997,"WASTE - MILLED RICE","FAO",333.2,"000 t"
"1635","MYANMAR",1996,"WASTE - MILLED RICE","FAO",353.77,"000 t"
"1636","MYANMAR",1995,"WASTE - MILLED RICE","FAO",359.32,"000 t"
"1637","MYANMAR",1994,"WASTE - MILLED RICE","FAO",364.16,"000 t"
"1638","MYANMAR",1993,"WASTE - MILLED RICE","FAO",335.43,"000 t"
"1639","MYANMAR",1992,"WASTE - MILLED RICE","FAO",296.96,"000 t"
"1640","MYANMAR",1991,"WASTE - MILLED RICE","FAO",264.22,"000 t"
"1641","MYANMAR",1990,"WASTE - MILLED RICE","FAO",279.58,"000 t"
"1642","MYANMAR",1989,"WASTE - MILLED RICE","FAO",276.27,"000 t"
"1643","MYANMAR",1988,"WASTE - MILLED RICE","FAO",263.47,"000 t"
"1644","MYANMAR",1987,"WASTE - MILLED RICE","FAO",272.9,"000 t"
"1645","MYANMAR",1986,"WASTE - MILLED RICE","FAO",282.68,"000 t"
"1646","MYANMAR",1985,"WASTE - MILLED RICE","FAO",286.48,"000 t"
"1647","MYANMAR",1984,"WASTE - MILLED RICE","FAO",285.25,"000 t"
"1648","MYANMAR",1983,"WASTE - MILLED RICE","FAO",285.9,"000 t"
"1649","MYANMAR",1982,"WASTE - MILLED RICE","FAO",287.61,"000 t"
"1650","MYANMAR",1981,"WASTE - MILLED RICE","FAO",283.07,"000 t"
"1651","MYANMAR",1980,"WASTE - MILLED RICE","FAO",266.48,"000 t"
"1652","MYANMAR",1979,"WASTE - MILLED RICE","FAO",209.06,"000 t"
"1653","MYANMAR",1978,"WASTE - MILLED RICE","FAO",210.67,"000 t"
"1654","MYANMAR",1977,"WASTE - MILLED RICE","FAO",189.34,"000 t"
"1655","MYANMAR",1976,"WASTE - MILLED RICE","FAO",186.48,"000 t"
"1656","MYANMAR",1975,"WASTE - MILLED RICE","FAO",184.25,"000 t"
"1657","MYANMAR",1974,"WASTE - MILLED RICE","FAO",171.75,"000 t"
"1658","MYANMAR",1973,"WASTE - MILLED RICE","FAO",172.12,"000 t"
"1659","MYANMAR",1972,"WASTE - MILLED RICE","FAO",147.21,"000 t"
"1660","MYANMAR",1971,"WASTE - MILLED RICE","FAO",163.58,"000 t"
"1661","MYANMAR",1970,"WASTE - MILLED RICE","FAO",163.32,"000 t"
"1662","MYANMAR",1969,"WASTE - MILLED RICE","FAO",159.77,"000 t"
"1663","MYANMAR",1968,"WASTE - MILLED RICE","FAO",160.54,"000 t"
"1664","MYANMAR",1967,"WASTE - MILLED RICE","FAO",155.47,"000 t"
"1665","MYANMAR",1966,"WASTE - MILLED RICE","FAO",132.79,"000 t"
"1666","MYANMAR",1965,"WASTE - MILLED RICE","FAO",161.18,"000 t"
"1667","MYANMAR",1964,"WASTE - MILLED RICE","FAO",170.24,"000 t"
"1668","MYANMAR",1963,"WASTE - MILLED RICE","FAO",155.74,"000 t"
"1669","MYANMAR",1962,"WASTE - MILLED RICE","FAO",153.37,"000 t"
"1670","MYANMAR",1961,"WASTE - MILLED RICE","FAO",136.75,"000 t"
"1671","MYANMAR",2014,"YIELD - PADDY","FAO",3.89,"t/Ha"
"1672","MYANMAR",2013,"YIELD - PADDY","FAO",3.84,"t/Ha"
"1673","MYANMAR",2012,"YIELD - PADDY","FAO",3.8,"t/Ha"
"1674","MYANMAR",2011,"YIELD - PADDY","FAO",3.83,"t/Ha"
"1675","MYANMAR",2010,"YIELD - PADDY","FAO",4.07,"t/Ha"
"1676","MYANMAR",2009,"YIELD - PADDY","FAO",4.06,"t/Ha"
"1677","MYANMAR",2008,"YIELD - PADDY","FAO",4.03,"t/Ha"
"1678","MYANMAR",2007,"YIELD - PADDY","FAO",3.93,"t/Ha"
"1679","MYANMAR",2006,"YIELD - PADDY","FAO",3.83,"t/Ha"
"1680","MYANMAR",2005,"YIELD - PADDY","FAO",3.75,"t/Ha"
"1681","MYANMAR",2004,"YIELD - PADDY","FAO",3.82,"t/Ha"
"1682","MYANMAR",2003,"YIELD - PADDY","FAO",3.55,"t/Ha"
"1683","MYANMAR",2002,"YIELD - PADDY","FAO",3.42,"t/Ha"
"1684","MYANMAR",2001,"YIELD - PADDY","FAO",3.42,"t/Ha"
"1685","MYANMAR",2000,"YIELD - PADDY","FAO",3.38,"t/Ha"
"1686","MYANMAR",1999,"YIELD - PADDY","FAO",3.24,"t/Ha"
"1687","MYANMAR",1998,"YIELD - PADDY","FAO",3.13,"t/Ha"
"1688","MYANMAR",1997,"YIELD - PADDY","FAO",3.08,"t/Ha"
"1689","MYANMAR",1996,"YIELD - PADDY","FAO",3.06,"t/Ha"
"1690","MYANMAR",1995,"YIELD - PADDY","FAO",2.98,"t/Ha"
"1691","MYANMAR",1994,"YIELD - PADDY","FAO",3.17,"t/Ha"
"1692","MYANMAR",1993,"YIELD - PADDY","FAO",3.06,"t/Ha"
"1693","MYANMAR",1992,"YIELD - PADDY","FAO",2.94,"t/Ha"
"1694","MYANMAR",1991,"YIELD - PADDY","FAO",2.89,"t/Ha"
"1695","MYANMAR",1990,"YIELD - PADDY","FAO",2.94,"t/Ha"
"1696","MYANMAR",1989,"YIELD - PADDY","FAO",2.92,"t/Ha"
"1697","MYANMAR",1988,"YIELD - PADDY","FAO",2.91,"t/Ha"
"1698","MYANMAR",1987,"YIELD - PADDY","FAO",3.04,"t/Ha"
"1699","MYANMAR",1986,"YIELD - PADDY","FAO",3.03,"t/Ha"
"1700","MYANMAR",1985,"YIELD - PADDY","FAO",3.07,"t/Ha"
"1701","MYANMAR",1984,"YIELD - PADDY","FAO",3.1,"t/Ha"
"1702","MYANMAR",1983,"YIELD - PADDY","FAO",3.07,"t/Ha"
"1703","MYANMAR",1982,"YIELD - PADDY","FAO",3.15,"t/Ha"
"1704","MYANMAR",1981,"YIELD - PADDY","FAO",2.94,"t/Ha"
"1705","MYANMAR",1980,"YIELD - PADDY","FAO",2.77,"t/Ha"
"1706","MYANMAR",1979,"YIELD - PADDY","FAO",2.35,"t/Ha"
"1707","MYANMAR",1978,"YIELD - PADDY","FAO",2.1,"t/Ha"
"1708","MYANMAR",1977,"YIELD - PADDY","FAO",1.95,"t/Ha"
"1709","MYANMAR",1976,"YIELD - PADDY","FAO",1.9,"t/Ha"
"1710","MYANMAR",1975,"YIELD - PADDY","FAO",1.83,"t/Ha"
"1711","MYANMAR",1974,"YIELD - PADDY","FAO",1.76,"t/Ha"
"1712","MYANMAR",1973,"YIELD - PADDY","FAO",1.76,"t/Ha"
"1713","MYANMAR",1972,"YIELD - PADDY","FAO",1.62,"t/Ha"
"1714","MYANMAR",1971,"YIELD - PADDY","FAO",1.72,"t/Ha"
"1715","MYANMAR",1970,"YIELD - PADDY","FAO",1.7,"t/Ha"
"1716","MYANMAR",1969,"YIELD - PADDY","FAO",1.71,"t/Ha"
"1717","MYANMAR",1968,"YIELD - PADDY","FAO",1.68,"t/Ha"
"1718","MYANMAR",1967,"YIELD - PADDY","FAO",1.65,"t/Ha"
"1719","MYANMAR",1966,"YIELD - PADDY","FAO",1.47,"t/Ha"
"1720","MYANMAR",1965,"YIELD - PADDY","FAO",1.66,"t/Ha"
"1721","MYANMAR",1964,"YIELD - PADDY","FAO",1.71,"t/Ha"
"1722","MYANMAR",1963,"YIELD - PADDY","FAO",1.6,"t/Ha"
"1723","MYANMAR",1962,"YIELD - PADDY","FAO",1.65,"t/Ha"
"1724","MYANMAR",1961,"YIELD - PADDY","FAO",1.61,"t/Ha"
